	id	age	gender	engagement	mem.edu	zip	channel	harm	fair	in.group	authority	purity	account.age	region	public.sector	sustainability	localism	main.focal.value	support.of.focal.value
574	1288	65	male	Highly Engaged	4	98597.0	Branch	2.75	3.75	2.75	1.25	3.0	17.764	Thurston	no	5.0	5.0	Environment	16.8049086756294
575	1289	27	female	Highly Engaged	4	98122.0	Branch	3.0	4.25	2.75	2.25	3.25	8.441	W WA Metro	no	5.66666666666667	4.0	Hunger/Poverty	4.40092148115167
576	1291	34	male	Engaged	4		Branch	4.5	4.0	2.75	2.25	1.5	3.356	W WA Metro	no	5.0	6.0	Domestic abuse	12.3441380962368
577	1293	31	female	Not Engaged	4	98052.0	Loan	4.0	3.25	3.75	4.0	3.0	0.693	W WA Metro	no	5.16666666666667	3.75	Hunger/Poverty	31.3408774868021
578	1294	58	female	Not Engaged	4	98392.0	Loan	4.25	4.0	4.0	3.25	2.5	10.438	W WA Non Metro	no	4.66666666666667	5.25	Hunger/Poverty	21.0614634453976
579	1296	80	female	Not Engaged	6	98503.0	Branch	4.75	4.5	4.75	4.0	4.5	0.025	Thurston	yes	5.33333333333333	4.25	Environment	9.12638644880421
580	1297	60	female	Not Engaged	5	98115.0	Branch	4.75	5.0	3.0	3.0	1.25	36.027	W WA Metro	yes	4.16666666666667	6.0	Homelessness	18.3032865535607
581	1299	37	female	Not Engaged	5	98902.0	Branch	1.75	5.0	3.25	2.5	1.25	25.515	E WA Non Metro	yes	4.16666666666667	6.0	Health (i.e. cancer research)	56.0596322343987
582	1300	66	male	Engaged	5	98513.0	Branch	4.0	3.75	4.5	4.0	3.5	12.721	Thurston	yes	4.5	4.5	Domestic abuse	9.12638644880421
583	1301	64	female	Not Engaged	2	98201.0	Branch	4.75	4.5	3.75	4.0	4.25	2.312	W WA Metro	no	3.5	4.0	Domestic abuse	27.6212983508171
584	1306	49	female	Not Engaged	6	98110.0	Branch	3.25	4.25	2.5	4.25	3.5	15.132	W WA Non Metro	yes	5.16666666666667	4.5	Education	33.3325325018267
585	1307	68	male	Engaged	6	99208.0	Branch	3.25	3.75	3.5	3.5	1.0	13.214	E WA Metro	yes	4.83333333333333	4.5	Animal rights	21.0614634453976
586	1308	60	female	Not Engaged	4	99205.0	Branch	4.5	4.25	4.0	4.75	5.0	5.603	E WA Metro	yes	5.66666666666667	4.75	Health (i.e. cancer research)	0.0
587	1309	67	female	Not Engaged	5	98444.0	Loan	4.0	4.25	3.5	3.5	3.5	0.197	W WA Metro	no	2.5	2.75	Education	18.3032865535607
588	1310	70	female	Engaged	5	98502.0	Branch	3.25	3.25	3.25	3.0	3.25	0.825	Thurston	yes	6.0	4.5	Environment	16.335998477745
589	1314	70	female	Not Engaged	6	99022.0	Branch	3.25	4.0	3.0	1.75	1.75	11.901	E WA Metro	yes	5.33333333333333	4.5	Hunger/Poverty	23.0287515212132
590	1315	47	female	Highly Engaged	4	98512.0	Branch	3.25	3.0	3.75	4.0	4.0	29.348	Thurston	no	2.0	4.25	Health (i.e. cancer research)	4.40092148115167
591	1316	57	male	Engaged	4	98125.0	Branch	4.75	4.5	3.25	2.75	1.75	24.014	W WA Metro	yes	5.16666666666667	5.5	Education	29.8861981055606
592	1320	36	male	Engaged	6	99163.0	Branch	4.0	3.75	3.0	1.5	1.0	0.548	E WA Non Metro	yes	5.66666666666667	5.5	Hunger/Poverty	32.5951757635879
593	1321	46	male	Not Engaged	3	99353.0	Loan	3.75	3.5	3.25	1.75	1.5	0.367	E WA Non Metro	no	4.16666666666667	5.0	Environment	18.9368902923243
594	1323	18	female	Not Engaged	4	99111.0	Branch	2.75	4.5	2.5	2.75	2.0	11.641	E WA Non Metro	yes	4.16666666666667	5.5	Animal rights	0.0
595	1324	32	male	Highly Engaged	4	98310.0	Branch	3.75	4.25	2.75	4.0	2.75	5.31	W WA Non Metro	yes	5.16666666666667	5.0	Animal rights	14.8376205998138
596	1325	42	female	Highly Engaged	3	98512.0	Branch	3.0	2.25	2.25	1.25	2.0	23.597	Thurston	yes	3.83333333333333	5.25	Hunger/Poverty	0.0
597	1326	55	female	Not Engaged	3	98003.0	Loan	5.0	5.0	4.5	4.75	4.5	0.636	W WA Metro	no	4.16666666666667	3.25	Health (i.e. cancer research)	0.0
598	1327	73	female	Engaged	6	98092.0	Branch	4.5	4.0	2.25	2.25	2.0	9.707	W WA Metro	yes	5.16666666666667	5.75	Health (i.e. cancer research)	21.0614634453976
599	1329	49	male	Highly Engaged	4	98503.0	Branch	3.75	4.25	4.25	4.0	3.5	17.4	Thurston	yes	4.83333333333333	4.0	Health (i.e. cancer research)	0.0
600	1330	41	male	Engaged	6	98687.0	Branch	3.25	4.25	4.25	4.0	3.5	19.564	W WA Metro	yes	4.0	4.0	Law enforcement	68.2831716370023
601	1331	73	female	Engaged	4	98501.0	Branch	5.0	4.75	3.5	4.5	4.0	11.422	Thurston	no	4.5	5.5	Homelessness	65.766683507827
602	1336	38	male	Engaged	3	98589.0	Branch	3.75	3.75	3.0	3.5	2.25	2.441	Thurston	no	3.5	5.5	Environment	4.72546496765254
603	1337	64	female	Highly Engaged	3	98503.0	Branch	3.5	3.5	3.75	4.25	4.5	19.093	Thurston	yes	2.83333333333333	3.25	Specify	23.0287515212132
604	1338	22	female	Highly Engaged	4	99163.0	Branch	3.5	2.0	2.75	4.0	3.0	2.858	E WA Non Metro	no	3.16666666666667	5.0	Hunger/Poverty	25.485276624409
605	1339	59	female	Highly Engaged	4	99163.0	Branch	4.5	4.0	3.5	2.75	3.5	25.414	E WA Non Metro	no	6.0	5.0	Environment	14.8376205998138
606	1341	71	male	Engaged	8	99163.0	Branch	3.25	4.0	3.0	3.5	2.25	33.263	E WA Non Metro	no	4.16666666666667	4.75	Health (i.e. cancer research)	9.12638644880421
607	1347	53	female	Not Engaged	3		Loan	3.75	5.0	3.5	3.0	5.0	7.696	W WA Metro	no	3.66666666666667	6.0	Health (i.e. cancer research)	0.0
608	1351	71	male	Highly Engaged	5	98502.0	Branch	4.25	4.75	3.0	2.75	1.75	42.932	Thurston	yes	4.66666666666667	6.0	Education	37.5647203323858
609	1353	27	female	Highly Engaged	2	98446.0	Branch	5.0	5.0	4.25	4.5	5.0	9.044	W WA Metro	no	4.16666666666667	5.0	Homelessness	5.71123415100957
610	1355	62	male	Not Engaged	8	98563.0	Branch	3.25	1.5	4.25	5.0	5.0	11.438	W WA Non Metro	yes	2.83333333333333	4.0	Health (i.e. cancer research)	10.6247643267355
611	1356	66	male	Engaged	4		Branch	3.25	2.75	2.0	2.25	3.0	3.641	Thurston	yes	3.33333333333333	3.75	Law enforcement	4.40092148115167
612	1358	56	female	Highly Engaged	2	98002.0	Branch	4.5	4.25	3.75	4.0	3.75	11.397	W WA Metro	no	5.5	4.0	Homelessness	4.40092148115167
613	1359	63	female	Highly Engaged	3		Branch	3.75	3.5	3.5	4.0	4.25	41.181	Thurston	yes	4.0	4.5	Health (i.e. cancer research)	9.12638644880421
614	1360	62	female	Not Engaged	4	98513.0	Branch	2.75	4.5	2.75	3.5	2.75	23.992	Thurston	no	5.16666666666667	5.75	Homelessness	4.40092148115167
615	1361	43	female	Not Engaged	3	98373.0	Loan	4.5	4.25	4.25	3.25	3.75	1.879	W WA Metro	yes	2.33333333333333	5.75	Education	14.8376205998138
616	1365	51	other	Not Engaged	2	98934.0	Loan	4.75	4.5	4.0	4.0	4.0	1.101	E WA Non Metro	no	4.0	4.0	Homelessness	40.7624368789893
617	1369	23	female	Engaged	4		Branch	4.75	5.0	4.25	3.5	5.0	8.512	W WA Metro	no	6.0	6.0	Hunger/Poverty	31.2810283885611
618	1383	46	male	Not Engaged	3	99163.0	Branch	4.5	5.0	2.25	4.0	4.5	0.575	E WA Non Metro	yes	4.66666666666667	5.0	Human/Civil rights	42.1572671619897
619	1385	59	female	Not Engaged	3	99161.0	Branch	4.5	4.5	4.5	5.0	4.75	19.052	E WA Non Metro	yes	3.83333333333333	5.0	Specify	39.4721593099605
620	1386	28	female	Engaged	1	98445.0	Branch	3.5	3.5	3.25	3.5	2.75	0.575	W WA Metro	yes	5.16666666666667	4.0	Health (i.e. cancer research)	0.0
621	1387	31	male	Engaged	3	98532.0	Branch	3.25	3.75	3.5	3.5	3.75	17.553	W WA Non Metro	no	3.66666666666667	4.0	Environment	12.3441380962368
622	1397	25	male	Highly Engaged	4	98501.0	Branch	3.5	3.0	0.75	1.75	1.0	3.685	Thurston	no	3.83333333333333	4.5	Education	4.72546496765254
623	1399	24	female	Not Engaged	5	98292.0	Branch	4.5	3.75	3.0	3.75	2.75	0.603	W WA Metro	yes	4.16666666666667	3.75	Health (i.e. cancer research)	14.8376205998138
624	1402	62	female	Not Engaged	6	98023.0	Branch	1.5	3.25	5.0	3.5	4.25	7.567	W WA Metro	yes	5.16666666666667	5.0	Education	9.12638644880421
625	1410	37	male	Not Engaged	8	98501.0	Branch	3.75	3.75	2.5	2.5	1.25	9.808	Thurston	yes	5.33333333333333	3.0	Arts & culture	4.40092148115167
626	1424	60	female	Highly Engaged	2	99223.0	Branch	3.5	4.0	4.5	3.75	3.75	16.822	E WA Metro	yes	3.5	4.75	Law enforcement	24.0145207045702
627	1443	40	female	Engaged	6	98503.0	Branch	3.25	3.0	1.5	3.0	1.5	19.737	Thurston	yes	3.83333333333333	4.75	Arts & culture	25.5697942375515
628	1446	74	female	Highly Engaged	2	98391.0	Branch	5.0	5.0	4.25	3.75	5.0	37.329	W WA Metro	yes	4.5	5.5	Domestic abuse	28.7399856722228
629	1450	71	female	Engaged	5	98502.0	Branch	4.5	3.75	4.25	2.5	2.75	42.49	Thurston	yes	5.0	6.0	Human/Civil rights	59.9746714240049
630	1452	30	female	Not Engaged	5		Branch	4.25	4.25	3.25	2.5	1.75	4.871	Thurston	yes	4.16666666666667	5.25	Specify	9.12638644880421
631	1453	53	female	Highly Engaged	6	98501.0	Branch	4.25	4.5	4.25	2.5	2.75	24.682	Thurston	yes	3.83333333333333	4.75	Hunger/Poverty	9.12638644880421
632	1456	93	female	Not Engaged	4	99161.0	Branch	4.0	4.0	4.0	4.25	4.0	1.332	E WA Non Metro	no	4.0	4.0	Hunger/Poverty	4.40092148115167
633	1457	32	female	Not Engaged	3	98503.0	Branch	1.25	2.25	3.0	2.75	4.25	2.816	Thurston	no	3.83333333333333	5.75	Hunger/Poverty	17.7308287607455
634	1459	41	other	Highly Engaged	6	98110.0	Branch	3.0	3.25	2.25	1.25	1.0	6.863	W WA Non Metro	yes	4.83333333333333	4.5	Health (i.e. cancer research)	16.8049086756294
635	1459	41	other	Highly Engaged	6	98110.0	Branch	3.0	3.25	2.25	1.25	1.0	6.863	W WA Non Metro	yes	4.83333333333333	4.5	Health (i.e. cancer research)	16.8049086756294
636	1459	41	other	Highly Engaged	6	98110.0	Branch	3.0	3.25	2.25	1.25	1.0	6.863	W WA Non Metro	yes	4.83333333333333	4.5	Health (i.e. cancer research)	16.8049086756294
637	1472	64	male	Not Engaged	8	98106.0	Branch	3.5	3.5	3.75	3.75	4.0	30.926	W WA Metro	yes	4.5	4.25	Environment	4.72546496765254
638	1473	68	female	Engaged	6	98368.0	Branch	4.5	3.75	2.75	2.25	2.0	30.849	W WA Non Metro	yes	4.66666666666667	5.5	Education	25.7138593732424
639	1485	18	male	Not Engaged	2	98225.0	Branch	3.75	3.75	2.25	1.25	0.25	9.619	W WA Non Metro	no	4.83333333333333	4.5	Environment	5.71123415100957
640	1487	60	female	Highly Engaged	2	98503.0	Branch	4.25	3.75	2.5	1.75	2.5	31.866	Thurston	yes	5.5	5.75	Hunger/Poverty	45.1833934609701
641	1490	62	female	Highly Engaged	6	98502.0	Branch	5.0	4.75	1.75	2.25	2.25	22.575	Thurston	yes	5.5	5.75	Animal rights	71.2494488377417
642	1490	62	female	Highly Engaged	6	98502.0	Branch	5.0	4.75	1.75	2.25	2.25	22.575	Thurston	yes	5.5	5.75	Animal rights	71.2494488377417
643	1491	64	female	Highly Engaged	3	98503.0	Branch	3.75	3.75	3.75	3.0	4.25	24.825	Thurston	yes	3.5	4.25	Arts & culture	5.71123415100957
644	1492	44	female	Not Engaged	3	99206.0	Branch	4.25	4.75	3.0	4.5	4.75	0.055	E WA Metro	no	4.33333333333333	5.0	Health (i.e. cancer research)	32.8392553647333
645	1493	33	male	Engaged	4	99163.0	Branch	3.75	3.5	2.0	3.25	3.5	0.696	E WA Non Metro	no	4.5	3.75	Hunger/Poverty	0.0
646	1495	34	female	Engaged	6		Branch	3.25	4.75	2.25	1.25	1.0	5.049	W WA Metro	yes	5.33333333333333	4.5	Human/Civil rights	9.12638644880421
647	1497	51	female	Not Engaged	3	98005.0	Branch	4.0	4.25	1.75	1.75	0.25	14.567	W WA Metro	no	4.83333333333333	4.0	Education	9.12638644880421
648	1498	61	male	Engaged	8	98177.0	Branch	4.0	3.25	4.25	3.5	3.0	26.488	W WA Metro	no	5.33333333333333	5.5	Education	37.5647203323858
649	1500	70	female	Highly Engaged	4	98498.0	Branch	3.0	3.75	1.5	1.5	1.5	38.151	W WA Metro	yes	3.33333333333333	3.25	Human/Civil rights	4.72546496765254
650	1520	42	male	Engaged	6	98902.0	Branch	4.75	4.0	2.75	2.25	2.75	21.123	E WA Non Metro	yes	5.66666666666667	6.0	Human/Civil rights	14.8376205998138
651	1521	42	female	Not Engaged	4	98502.0	Branch	2.0	2.0	3.0	2.25	1.5	7.545	Thurston	no	4.66666666666667	1.5	Hunger/Poverty	10.6247643267355
652	1524	61	male	Engaged	4		Branch	4.25	4.25	3.75	4.5	4.0	2.485	W WA Metro	no	5.33333333333333	6.0	Law enforcement	24.1749639545511
653	1526	35	female	Engaged	3		Branch	4.5	3.75	4.25	3.75	3.25	4.532	Thurston	no	4.0	5.25	Law enforcement	45.1833934609701
654	1527	49	male	Highly Engaged	4	99216.0	Branch	2.25	3.75	3.0	3.75	1.25	23.323	E WA Metro	yes	4.0	4.75	Education	41.1477555777307
655	1529	64	male	Engaged	3	99205.0	Branch	4.25	4.25	3.75	4.0	4.5	17.57	E WA Metro	yes	3.16666666666667	4.5	Law enforcement	16.7450595773884
656	1530	46	female	Not Engaged	6	98208.0	Loan	2.5	1.25	0.75	1.75	2.25	1.918	W WA Metro	yes	3.66666666666667	4.25	Hunger/Poverty	12.0794437079769
657	1533	68	male	Engaged	3	99224.0	Branch	3.5	4.5	4.0	3.25	4.25	30.953	E WA Metro	yes	3.83333333333333	3.75	Environment	4.40092148115167
658	1537	26	female	Engaged	4	98105.0	Branch	2.5	3.0	2.5	2.75	1.75	4.964	W WA Metro	yes	5.0	5.0	Health (i.e. cancer research)	13.3897563778348
659	1543	32	male	Highly Engaged	6	99206.0	Branch	3.5	3.25	3.25	2.5	3.0	12.685	E WA Metro	yes	3.33333333333333	4.0	Education	24.4235818042136
660	1568	67	male	Engaged	6	99163.0	Branch	5.0	5.0	2.25	1.5	1.5	3.751	E WA Non Metro	yes	5.66666666666667	6.0	Human/Civil rights	44.926093918258
661	1572	46	female	Not Engaged	6	98115.0	Branch	4.0	4.25	3.0	2.75	3.0	3.852	W WA Metro	yes	4.33333333333333	4.75	Human/Civil rights	9.12638644880421
662	1573	27	male	Engaged	4		Branch	3.75	4.25	2.75	3.25	3.5	1.636	W WA Metro	yes	4.83333333333333	4.25	Health (i.e. cancer research)	14.8376205998138
663	1575	42	female	Not Engaged	4	99004.0	Branch	3.5	4.5	3.5	2.75	2.25	11.381	E WA Metro	yes	3.5	4.0	Education	4.40092148115167
664	1577	64	male	Not Engaged	5	98596.0	Branch	4.75	3.75	3.75	3.75	3.75	7.279	W WA Non Metro	yes	1.83333333333333	4.0	Health (i.e. cancer research)	9.12638644880421
665	1578	59	male	Engaged	4		Branch	1.25	2.0	1.75	0.75	0.5	31.252	W WA Metro	yes	5.33333333333333	6.0	Environment	22.456293728398
666	1581	46	female	Engaged	5	98117.0	Branch	2.75	2.75	2.25	0.75	2.0	27.367	W WA Metro	no	5.33333333333333	4.75	Human/Civil rights	28.6801365739818
667	1585	64	female	Engaged	4	99163.0	Branch	3.75	3.75	3.0	3.25	4.0	16.17	E WA Non Metro	yes	4.33333333333333	4.75	Animal rights	6.22384284558378
668	1586	62	other	Highly Engaged	3	98354.0	Branch	4.0	4.25	4.0	3.75	3.0	16.06	W WA Metro	no	3.0	4.75	Human/Civil rights	9.12638644880421
669	1587	68	male	Engaged	3	98105.0	Branch	4.5	4.5	3.25	3.25	2.5	4.984	W WA Metro	no	5.66666666666667	5.75	Homelessness	14.8376205998138
670	1588	66	female	Engaged	3	98532.0	Branch	4.5	4.5	3.75	5.0	3.5	26.408	W WA Non Metro	no	3.33333333333333	4.75	Hunger/Poverty	28.7399856722228
671	1590	47	female	Not Engaged	3	98520.0	Loan	3.75	3.75	3.75	3.0	3.5	1.041	W WA Non Metro	no	4.16666666666667	5.25	Hunger/Poverty	22.456293728398
672	1592	61	female	Not Engaged	4	98133.0	Branch	3.25	3.5	2.75	2.5	4.75	37.425	W WA Metro	yes	4.83333333333333	4.5	Health (i.e. cancer research)	12.4039871944777
673	1593	64	female	Engaged	2		Branch	4.0	4.5	4.5	3.75	4.5	3.992	Thurston	no	1.0	4.0	Hunger/Poverty	28.6801365739818
674	1594	37	female	Highly Engaged	4	98502.0	Branch	5.0	4.5	1.0	2.0	2.0	12.534	Thurston	no	5.66666666666667	5.0	Specify	37.5610945797944
675	1595	74	female	Highly Engaged	3	98532.0	Branch	4.5	4.0	4.25	3.25	4.5	33.238	W WA Non Metro	yes	3.0	5.25	Hunger/Poverty	48.4409591058145
676	1615	45	female	Highly Engaged	3	98501.0	Branch	0.0	0.75	0.0	1.25	1.25	24.904	Thurston	yes	6.0	2.75	Human/Civil rights	16.335998477745
677	1619	61	other	Highly Engaged	5	98335.0	Branch	4.0	3.75	3.25	3.25	3.0	43.447	W WA Metro	yes	4.16666666666667	4.75	Environment	10.6247643267355
678	1620	34	female	Not Engaged	3	98501.0	Branch	3.75	4.0	3.5	2.0	2.75	3.816	Thurston	no	4.5	6.0	Education	14.8376205998138
679	1621	43	female	Engaged	3	98501.0	Other	3.5	3.5	3.25	3.25	3.25	0.901	Thurston	yes	4.33333333333333	3.5	Education	4.40092148115167
680	1623	20	female	Not Engaged	4	98532.0	Branch	3.75	3.75	1.25	1.5	2.25	1.764	W WA Non Metro	yes	4.83333333333333	4.25	Environment	22.456293728398
681	1624	81	female	Not Engaged	3	98203.0	Branch	4.0	4.25	4.0	4.25	4.25	35.236	W WA Metro	yes	4.16666666666667	5.0	Domestic abuse	4.40092148115167
682	1626	42	female	Highly Engaged	6	98117.0	Branch	4.5	4.0	1.25	2.5	2.75	7.899	W WA Metro	yes	3.33333333333333	6.0	Homelessness	16.7450595773884
683	1627	67	female	Engaged	2	98501.0	Branch	5.0	4.0	3.25	4.0	3.5	22.899	Thurston	no	4.16666666666667	4.5	Hunger/Poverty	15.350229294388
684	1628	23	male	Highly Engaged	4	98502.0	Branch	4.75	5.0	2.0	1.5	2.75	2.255	Thurston	no	5.83333333333333	6.0	Arts & culture	62.7405572088467
685	1629	46	female	Engaged	6	98102.0	Branch	4.75	4.75	3.25	1.25	3.75	4.564	W WA Metro	no	5.33333333333333	4.0	Domestic abuse	4.72546496765254
686	1630	38	female	Highly Engaged	3	98148.0	Branch	4.5	4.5	4.25	3.5	4.0	12.841	W WA Metro	yes	4.5	2.25	Homelessness	0.0
687	1695	59	female	Highly Engaged	3	98499.0	Branch	4.5	4.5	4.75	4.75	3.75	3.173	W WA Metro	yes	4.5	5.0	Hunger/Poverty	4.72546496765254
688	1696	65	male	Not Engaged	3	99360.0	Branch	4.25	4.0	4.25	3.75	3.25	30.83	E WA Non Metro	yes	4.5	5.5	Law enforcement	21.0614634453976
689	1697	47	female	Engaged	4	98512.0	Branch	4.25	3.75	2.0	3.75	3.25	17.126	Thurston	no	4.66666666666667	5.0	Hunger/Poverty	24.1219300155725
690	1701	45	female	Not Engaged	6	98125.0	Branch	4.0	4.0	3.25	3.25	3.25	0.592	W WA Metro	yes	4.83333333333333	4.0	Animal rights	6.22384284558378
691	1702	64	male	Engaged	6	98584.0	Branch	3.0	3.25	1.5	1.75	1.75	6.521	W WA Non Metro	yes	4.5	5.0	Human/Civil rights	45.8133714471423
692	1703	54	female	Highly Engaged	3	98513.0	Branch	5.0	4.5	3.25	4.25	3.75	11.458	Thurston	no	5.0	5.0	Hunger/Poverty	28.6801365739818
693	1704	21	male	Engaged	5	98466.0	Branch	4.25	3.75	1.5	2.5	1.0	1.079	W WA Metro	no	3.5	4.75	Domestic abuse	16.8049086756294
694	1705	61	female	Engaged	4	98650.0	Branch	4.75	4.0	3.0	2.25	3.75	3.723	W WA Non Metro	no	6.0	4.75	Environment	23.0287515212132
695	1736	81	male	Engaged	4		Branch	3.75	4.25	4.5	4.0	3.5	2.23	W WA Metro	no	3.83333333333333	4.25	Education	44.6671590138044
696	1737	39	male	Highly Engaged	3	98258.0	Loan	2.0	2.0	2.5	2.5	2.5	2.236	W WA Metro	no	3.83333333333333	4.5	Health (i.e. cancer research)	4.72546496765254
697	1739	31	female	Highly Engaged	6	98020.0	Branch	3.5	4.0	0.75	1.75	2.0	9.466	W WA Metro	yes	4.66666666666667	3.75	Health (i.e. cancer research)	34.7540891878558
698	1740	69	female	Highly Engaged	6	98502.0	Branch	4.25	4.25	2.25	1.5	3.75	30.359	Thurston	yes	5.0	5.75	Homelessness	16.7450595773884
699	1741	69	male	Not Engaged	6	98502.0	Branch	3.0	1.0	1.0	2.0	0.5	19.148	Thurston	yes	5.33333333333333	5.0	Specify	10.9493078132363
700	1742	73	male	Highly Engaged	6	98503.0	Branch	3.75	4.75	3.5	4.0	3.5	27.334	Thurston	yes	4.83333333333333	5.0	Domestic abuse	28.7399856722228
701	1751	21	male	Not Engaged	3	98277.0	Loan	3.25	2.5	3.75	3.5	3.5	0.814	W WA Non Metro	yes	3.66666666666667	4.25	Human/Civil rights	0.0
702	1757	43	male	Highly Engaged	4	99205.0	Branch	3.5	3.5	3.5	3.5	3.5	12.992	E WA Metro	no	6.0	5.0	Homelessness	89.1237612265713
703	1758	68	male	Not Engaged	3	98908.0	Branch	4.25	4.5	4.25	4.5	4.25	13.452	E WA Non Metro	no	4.83333333333333	5.0	Law enforcement	4.40092148115167
704	1760	59	male	Not Engaged	4	99205.0	Branch	4.0	4.0	3.5	4.0	2.5	2.197	E WA Metro	no	3.5	4.25	Health (i.e. cancer research)	22.456293728398
705	1762	56	other	Highly Engaged	3	98516.0	Branch	2.25	2.0	2.5	1.25	1.5	37.992	Thurston	yes	3.66666666666667	3.75	Animal rights	0.0
706	1763	54	female	Not Engaged	3	98501.0	Branch	4.5	5.0	1.5	4.0	5.0	10.123	Thurston	no	5.0	5.75	Education	4.40092148115167
707	1766	63	male	Not Engaged	5	98926.0	Branch	3.75	4.25	3.5	2.75	2.25	0.729	E WA Non Metro	yes	5.83333333333333	4.25	Environment	14.8376205998138
708	1768	56	female	Highly Engaged	4	98951.0	Branch	3.5	3.25	2.5	2.5	2.75	17.211	E WA Non Metro	yes	3.33333333333333	3.25	Health (i.e. cancer research)	10.1121556321612
709	1770	51	female	Highly Engaged	6	98501.0	Branch	4.75	4.75	2.0	2.25	2.0	14.121	Thurston	yes	4.5	5.25	Human/Civil rights	47.2348975742356
710	1771	57	male	Engaged	3	98503.0	Branch	4.0	3.75	3.75	2.75	2.5	2.825	Thurston	no	2.16666666666667	3.5	Law enforcement	44.7820287825671
711	1783	55	female	Highly Engaged	6		Branch	3.25	2.5	1.5	0.75	1.75	22.638	Thurston	yes	5.16666666666667	5.75	Environment	16.335998477745
712	1788	65	female	Engaged	4	98371.0	Branch	4.75	4.25	3.25	3.75	3.75	25.132	W WA Metro	yes	4.33333333333333	4.75	Domestic abuse	10.4366991186621
713	1789	63	female	Highly Engaged	6	98512.0	Branch	5.0	5.0	2.75	2.5	2.75	11.238	Thurston	no	5.16666666666667	5.75	Environment	14.8376205998138
714	1790	58	female	Engaged	4	99163.0	Branch	3.25	3.0	4.5	4.25	3.25	30.945	E WA Non Metro	yes	2.66666666666667	5.5	Domestic abuse	21.0614634453976
715	1791	35	male	Highly Engaged	6	99163.0	Branch	3.0	3.5	3.5	4.0	3.75	2.34	E WA Non Metro	yes	4.0	4.0	Education	49.8321636362235
716	1792	64	female	Highly Engaged	3	98506.0	Branch	4.75	4.0	2.5	2.0	3.25	42.808	Thurston	yes	5.5	6.0	Homelessness	49.0984326505762
717	1795	47	female	Engaged	3	98908.0	Branch	4.0	4.5	4.25	4.5	4.0	12.293	E WA Non Metro	no	3.0	4.75	Law enforcement	9.12638644880421
718	1797	59	female	Highly Engaged	8	98115.0	Branch	4.5	4.25	2.5	2.5	1.75	7.515	W WA Metro	yes	4.33333333333333	4.0	Animal rights	36.358658800807
719	1822	36	male	Highly Engaged	4	99163.0	Branch	1.75	2.75	3.75	2.5	2.0	20.129	E WA Non Metro	no	2.66666666666667	3.0	Education	4.40092148115167
720	1980	54	female	Highly Engaged	3		Branch	3.75	3.5	3.5	3.0	3.0	23.849	Thurston	yes	3.5	4.75	Education	21.0614634453976
721	1981	40	female	Not Engaged	4	98296.0	Branch	2.5	3.25	3.0	3.75	3.25	8.307	W WA Metro	no	4.16666666666667	4.75	Health (i.e. cancer research)	0.0
722	2015	63	male	Engaged	5	98126.0	Branch	4.0	4.0	2.75	2.75	2.25	21.942	W WA Metro	yes	4.0	3.75	Health (i.e. cancer research)	16.7450595773884
723	2084	59	female	Highly Engaged	3	99206.0	Branch	3.5	3.75	3.5	2.75	2.75	12.932	E WA Metro	yes	2.16666666666667	4.5	Hunger/Poverty	5.71123415100957
724	2088	58	male	Engaged	3	98258.0	Branch	4.5	3.25	4.5	4.0	3.75	22.956	W WA Metro	yes	4.16666666666667	3.5	Hunger/Poverty	9.12638644880421
725	2093	54	female	Highly Engaged	5	99201.0	Branch	5.0	4.5	4.5	3.75	4.75	15.986	E WA Metro	no	5.83333333333333	5.75	Health (i.e. cancer research)	31.3408774868021
726	2095	66	female	Highly Engaged	6	98502.0	Branch	4.25	3.25	3.25	2.75	2.5	28.258	Thurston	yes	5.0	4.0	Education	28.7399856722228
727	2096	27	female	Engaged	4	99204.0	Branch	4.25	3.25	3.0	3.25	3.25	10.515	E WA Metro	yes	3.16666666666667	4.0	Human/Civil rights	4.72546496765254
728	2101	62	male	Not Engaged	3	98503.0	Branch	4.0	4.75	3.5	4.25	2.75	45.364	Thurston	no	3.16666666666667	5.0	Human/Civil rights	33.3325325018267
729	2356	53	male	Engaged	2	98155.0	Branch	4.5	4.25	1.75	2.0	2.25	21.307	W WA Metro	yes	5.5	5.0	Environment	17.7906778589864
730	2376	20	female	Not Engaged	5	99208.0	Branch	4.0	3.5	4.25	2.75	2.75	20.696	E WA Metro	yes	4.33333333333333	4.25	Environment	52.0970633909671
731	2520	71	female	Highly Engaged	6	98465.0	Branch	5.0	4.5	3.75	4.5	5.0	9.205	W WA Metro	yes	5.0	5.25	Specify	36.358658800807
732	2592	46	female	Engaged	4	98372.0	Branch	4.0	4.5	4.0	4.0	3.0	2.69	W WA Metro	yes	2.83333333333333	4.5	Health (i.e. cancer research)	20.7598116567564
733	2600	24	female	Not Engaged	4	98117.0	Loan	3.75	3.5	3.25	3.25	3.0	0.348	W WA Metro	no	5.5	5.0	Health (i.e. cancer research)	21.0614634453976
734	2692	45	male	Engaged	4	99163.0	Branch	4.5	5.0	3.5	4.5	5.0	14.545	E WA Non Metro	yes	4.33333333333333	4.0	Education	12.4039871944777
